reader,pairwise_similarity
sarah,0.36740354
sarah,0.30815122
sarah,0.4208029
sarah,0.36205757
sarah,0.33150423
sarah,0.35192865
sarah,0.3691999
sarah,0.3417226
sarah,0.19257228
sarah,0.24982098
sarah,0.4623316
sarah,0.3400383
sarah,0.30445582
sarah,0.5288248
sarah,0.28805846
sarah,0.3611078
sarah,0.37427047
sarah,0.3141417
sarah,0.34536707
sarah,0.3118056
sarah,0.27166897
sarah,0.41407883
sarah,0.39536113
sarah,0.26352295
sarah,0.280577
sarah,0.33718932
sarah,0.2668219
sarah,0.32942092
sarah,0.38074058
sarah,0.39291978
sarah,0.47214538
sarah,0.20108043
sarah,0.41413942
sarah,0.3321672
sarah,0.35847124
sarah,0.21458274
sarah,0.26237082
sarah,0.27790123
sarah,0.27042696
sarah,0.33878565
sarah,0.32004493
sarah,0.40099642
sarah,0.34779885
sarah,0.3354753
sarah,0.29582405
sarah,0.41049346
sarah,0.4044318
sarah,0.30077612
sarah,0.33637524
sarah,0.27981985
sarah,0.21066146
sarah,0.2755509
sarah,0.3420755
sarah,0.36120492
sarah,0.21794513
sarah,0.15313725
sarah,0.36531726
sarah,0.21730915
sarah,0.26175997
sarah,0.18738553
sarah,0.32205
sarah,0.120715275
sarah,0.2658145
sarah,0.3956024
sarah,0.3108724
sarah,0.3342042
sarah,0.15552257
sarah,0.17557985
sarah,0.23710869
sarah,0.31766325
sarah,0.33673203
sarah,0.3329142
sarah,0.29937553
sarah,0.39159036
sarah,0.14444736
sarah,0.28990602
sarah,0.3123467
sarah,0.47388098
sarah,0.3039918
sarah,0.4148747
sarah,0.29231915
sarah,0.2848895
sarah,0.25202712
sarah,0.33875853
sarah,0.3450811
sarah,0.4118752
sarah,0.28419524
sarah,0.30808675
sarah,0.36212885
sarah,0.3734032
sarah,0.2962086
sarah,0.18878728
sarah,0.18571979
sarah,0.18484014
sarah,0.18680811
sarah,0.28104374
sarah,0.5889685
sarah,0.30983102
sarah,0.36244518
sarah,0.35497493
sarah,0.33455807
sarah,0.1184693
sarah,0.39756
sarah,0.36652544
sarah,0.32776368
sarah,0.43713677
sarah,0.18769543
sarah,0.37307844
sarah,0.16940525
sarah,0.22099777
sarah,0.16075905
sarah,0.24843803
sarah,0.42023355
sarah,0.3615501
sarah,0.1676231
sarah,0.21318224
sarah,0.27629143
sarah,0.1981816
sarah,0.16999176
sarah,0.005797036
sarah,0.12644717
sarah,0.11921424
sarah,0.3862175
sarah,0.32195768
sarah,0.30776954
sarah,0.11586987
sarah,0.2043072
sarah,0.2740697
sarah,0.3053365
sarah,0.3123175
sarah,0.32662195
sarah,0.2980579
sarah,0.35847977
sarah,0.34242052
sarah,0.29465204
sarah,0.3408903
sarah,0.44435337
sarah,0.34871045
sarah,0.3481391
sarah,0.2600087
sarah,0.22302042
sarah,0.349701
sarah,0.22195312
sarah,0.3016584
sarah,0.24435778
sarah,0.21882385
sarah,0.26217523
sarah,0.25519687
sarah,0.4164946
sarah,0.38090318
sarah,0.39857495
sarah,0.34745386
sarah,0.44474584
sarah,0.38634366
sarah,0.42621738
sarah,0.40963387
sarah,0.34385914
sarah,0.33519578
sarah,0.32603106
sarah,0.17254862
sarah,0.29399836
sarah,0.19262204
sarah,0.1971738
sarah,0.4185386
sarah,0.25724298
sarah,0.4019612
sarah,0.28886634
sarah,0.34865403
sarah,0.35968044
sarah,0.34839317
sarah,0.28113335
sarah,0.32405168
sarah,0.4488352
sarah,0.3748423
sarah,0.38017327
sarah,0.33534992
sarah,0.2101305
sarah,0.2981525
sarah,0.25167012
sarah,0.36288685
sarah,0.28101552
sarah,0.29336992
sarah,0.39473492
sarah,0.39083865
sarah,0.2863865
sarah,0.35113335
sarah,0.31942666
sarah,0.26280266
sarah,0.22309074
sarah,0.08145719
sarah,0.31251687
sarah,0.2847286
sarah,0.32948363
sarah,0.38481426
sarah,0.37358168
sarah,0.30159354
sarah,0.32650673
sarah,0.33776823
sarah,0.36263052
sarah,0.3249652
sarah,0.2898935
sarah,0.25019377
sarah,0.3382047
sarah,0.28257585
sarah,0.36013025
sarah,0.29281756
sarah,0.35825855
sarah,0.20354487
sarah,0.26938686
sarah,0.3820251
sarah,0.18763302
sarah,0.27328578
sarah,0.27640134
sarah,0.27659655
sarah,0.16703972
sarah,0.2509571
sarah,0.42899844
sarah,0.3101642
sarah,0.095853046
sarah,0.21576214
sarah,0.33086452
sarah,0.33198005
sarah,0.2478118
sarah,0.29138514
sarah,0.30878383
sarah,0.18412054
sarah,0.06856214
sarah,0.2838474
sarah,0.22119781
sarah,0.21162978
sarah,0.2402928
sarah,0.1633711
sarah,0.3498245
sarah,0.20675103
sarah,0.16019456
sarah,0.31612378
sarah,0.28784436
sarah,0.25253987
sarah,0.26025587
sarah,0.38572827
sarah,0.3163101
sarah,0.3081547
sarah,0.27291873
sarah,0.2093604
sarah,0.26931438
sarah,0.24228305
sarah,0.27771223
sarah,0.22668512
sarah,0.32075995
sarah,0.25773945
sarah,0.28916648
sarah,0.23551685
sarah,0.23373088
sarah,0.13385546
sarah,0.28855264
sarah,0.20226094
sarah,0.2600058
sarah,0.29984885
sarah,0.17209208
sarah,0.2238009
sarah,0.31266916
sarah,0.2652488
sarah,0.23984142
sarah,0.33661717
sarah,0.2515281
sarah,0.2534896
sarah,0.14980146
sarah,0.2974426
sarah,0.2920815
sarah,0.32459152
sarah,0.23361346
sarah,0.14156535
sarah,0.2844504
sarah,0.14315493
sarah,0.18480252
sarah,0.3914802
sarah,0.32972157
sarah,0.22982448
sarah,0.29297176
sarah,0.32466617
sarah,0.30924654
sarah,0.35685617
sarah,0.29204005
sarah,0.287229
sarah,0.34928647
sarah,0.36652142
sarah,0.31211424
sarah,0.32112378
sarah,0.36066997
sarah,0.35909796
sarah,0.32139963
sarah,0.36588055
sarah,0.29607213
sarah,0.21128194
sarah,0.20995317
sarah,0.1972402
sarah,0.2068597
sarah,0.24068367
sarah,0.2511118
sarah,0.32440203
sarah,0.30840603
sarah,0.20397246
sarah,0.2988779
sarah,0.17743492
sarah,0.26439685
sarah,0.20281672
sarah,0.2877414
sarah,0.35052437
sarah,0.2979296
sarah,0.19174251
sarah,0.27001768
sarah,0.23160546
sarah,0.26968998
sarah,0.12051004
sarah,0.16150135
sarah,0.28480682
sarah,0.24933115
sarah,0.3273028
sarah,0.25847164
sarah,0.2094693
sarah,0.29552168
sarah,0.3368973
sarah,0.19822255
sarah,0.14173113
sarah,0.30738187
sarah,0.32496512
sarah,0.28081614
sarah,0.31620473
sarah,0.18907395
sarah,0.2063759
sarah,0.21332914
sarah,0.35403043
sarah,0.3748408
sarah,0.29533106
sarah,0.39952356
sarah,0.27786207
sarah,0.32342887
sarah,0.28416392
sarah,0.30883753
sarah,0.27709156
sarah,0.26298073
sarah,0.27523267
sarah,0.32841173
sarah,0.35983914
sarah,0.32232982
sarah,0.46465957
sarah,0.34515464
sarah,0.41028327
sarah,0.47564209
sarah,0.35033613
sarah,0.34330106
sarah,0.4168496
sarah,0.29708487
sarah,0.29216996
sarah,0.2613496
sarah,0.25906077
sarah,0.40501493
sarah,0.3755198
sarah,0.29587895
sarah,0.37257367
sarah,0.1880033
sarah,0.25309318
sarah,0.2330749
sarah,0.29136133
sarah,0.3459717
sarah,0.29187772
sarah,0.17873573
sarah,0.29417422
sarah,0.29957116
sarah,0.20841682
sarah,0.18406376
sarah,0.33301076
sarah,0.31508094
sarah,0.32130194
sarah,0.10107758
sarah,0.10459576
sarah,0.16977271
sarah,0.17375192
sarah,0.08036703
sarah,0.19997177
sarah,0.1737533
sarah,0.17575121
sarah,0.18505117
sarah,0.20167443
sarah,0.0683655
sarah,0.024639796
sarah,0.13237484
sarah,0.23814207
sarah,0.29813892
sarah,0.17664121
sarah,0.34670073
sarah,0.2116692
sarah,0.17253643
sarah,0.15655251
sarah,0.054354563
sarah,0.065964505
sarah,0.05504808
sarah,0.11765268
sarah,0.30157885
sarah,0.2679376
sarah,0.21896371
sarah,0.25985715
sarah,0.22361308
sarah,0.18977629
sarah,0.22744627
sarah,0.29786837
sarah,0.116866484
sarah,0.09061411
sarah,0.18072812
sarah,0.10747718
sarah,0.3185022
sarah,0.124009825
sarah,0.10604512
sarah,0.076409645
sarah,0.25439915
sarah,0.12191713
sarah,0.15137824
sarah,0.16683441
sarah,0.28214446
sarah,0.23514727
sarah,0.29862258
sarah,0.28510064
sarah,0.123362206
sarah,0.16820106
sarah,0.18710795
sarah,0.36864537
sarah,0.28571093
sarah,0.23635471
sarah,0.09958613
sarah,0.37140855
sarah,0.30959195
sarah,0.42234823
sarah,0.34028625
sarah,0.35664967
sarah,0.19132718
sarah,0.24735236
sarah,0.30131406
sarah,0.3943519
sarah,0.30953127
sarah,0.36118376
sarah,0.3888482
sarah,0.3186146
sarah,0.29840875
sarah,0.24047218
sarah,0.105712466
sarah,0.21751857
sarah,0.1087036
sarah,0.13368014
sarah,0.33994162
sarah,0.290892
sarah,0.2980919
sarah,0.24821916
sarah,0.1879233
sarah,0.22807065
sarah,0.20891099
sarah,0.23840937
sarah,0.20034724
sarah,0.2631241
sarah,0.17333741
sarah,0.19639292
sarah,0.13862084
sarah,0.08738433
sarah,0.08930401
sarah,0.12642522
sarah,0.18934399
sarah,0.061451554
sarah,0.22197086
sarah,0.18082787
sarah,0.23276648
sarah,0.12383875
sarah,0.17926054
sarah,0.2252246
sarah,0.24032003
sarah,0.118715554
sarah,0.14382717
sarah,0.21818598
sarah,0.19180131
sarah,0.22824466
sarah,0.2611583
sarah,0.044316966
sarah,0.15856302
sarah,0.16793385
sarah,0.29177278
sarah,0.33051717
sarah,0.19947633
sarah,0.1555438
sarah,0.17104408
sarah,0.3590342
sarah,0.3587488
sarah,0.37555084
sarah,0.15930563
sarah,0.40309757
sarah,0.11439431
sarah,0.38343036
sarah,0.30501544
sarah,0.40182817
sarah,0.4641321
sarah,0.30189914
sarah,0.4011277
sarah,0.39505383
sarah,0.33916435
sarah,0.3897838
sarah,0.41129443
sarah,0.27130738
sarah,0.2385146
sarah,0.29133868
sarah,0.25543717
sarah,0.32404518
sarah,0.24989098
sarah,0.25887415
sarah,0.2845047
sarah,0.32866293
sarah,0.26101953
sarah,0.24955334
sarah,0.20259759
sarah,0.41168296
sarah,0.24654216
sarah,0.22858712
sarah,0.34355494
sarah,0.26979348
sarah,0.051187463
sarah,0.1599986
sarah,0.1420897
sarah,0.22310928
sarah,0.06528607
sarah,0.027611276
sarah,0.054477908
sarah,0.121825635
sarah,0.09960079
sarah,0.11413914
sarah,0.106386945
sarah,0.17008857
sarah,0.15865636
sarah,-0.03504866
sarah,-0.024173472
sarah,0.04052311
sarah,0.04157387
sarah,0.12008181
sarah,0.12085721
sarah,-0.009165544
sarah,0.075088836
sarah,0.061544262
sarah,0.12819238
sarah,0.049488354
sarah,-0.04869069
sarah,-0.0068977512
sarah,-0.008399292
sarah,0.03211978
sarah,0.009233143
sarah,0.07691187
sarah,0.045178294
sarah,0.09944175
sarah,0.12945297
sarah,0.08776522
sarah,0.62295395
sarah,0.14517197
sarah,0.09627637
sarah,0.044159085
sarah,0.10916519
sarah,0.16111127
sarah,0.032537676
sarah,-0.023905396
sarah,-0.044016816
sarah,0.026170107
sarah,0.014412649
sarah,0.059179608
sarah,0.06745918
sarah,0.072930396
sarah,0.0685685
sarah,0.06721878
sarah,0.1079021
sarah,0.15505289
sarah,0.1409702
sarah,0.04136433
sarah,0.03805644
sarah,0.11295145
sarah,0.03989003
sarah,-0.0053600045
sarah,0.088981465
sarah,0.12471607
sarah,0.12761246
sarah,0.11209835
sarah,0.049471915
sarah,0.12892438
sarah,0.0112964995
sarah,0.085579276
sarah,0.07667472
sarah,0.11348621
sarah,0.14720848
sarah,0.10132978
sarah,0.09588987
sarah,0.16760036
sarah,0.11990271
sarah,0.19860002
sarah,-0.0010208962
sarah,0.041799102
sarah,0.06661934
sarah,-0.025439225
sarah,0.13594604
sarah,0.06316818
sarah,0.048216987
sarah,0.0423352
sarah,0.048082862
sarah,0.082603976
sarah,0.06980127
sarah,0.10636026
sarah,0.082058914
sarah,0.10853557
sarah,0.09969617
sarah,0.11067745
sarah,-0.013494013
sarah,-0.023089059
sarah,0.044566073
sarah,0.13226053
sarah,0.17106876
sarah,0.09559533
sarah,0.124352366
sarah,0.029406132
sarah,0.059899177
sarah,0.102494925
sarah,0.1431524
sarah,0.11294623
sarah,0.10396661
sarah,0.02197108
sarah,0.07849951
sarah,0.13270238
sarah,0.06122951
sarah,0.09173945
sarah,0.10188931
sarah,-0.011499796
sarah,-0.018233003
sarah,-0.0015030978
sarah,0.12323314
sarah,0.012184553
sarah,0.06501031
sarah,0.12905905
sarah,0.13470726
sarah,0.068827234
sarah,0.13213423
sarah,0.08449091
sarah,0.09891108
sarah,0.13967896
sarah,-0.009391834
sarah,0.21677646
sarah,0.17361887
sarah,0.13029504
sarah,0.09267273
sarah,0.07469484
sarah,0.05144041
sarah,0.11944796
sarah,0.084353216
sarah,0.19459675
sarah,0.07571591
sarah,0.081975885
sarah,-0.012222181
sarah,0.056577425
sarah,0.03315185
sarah,-0.011041219
sarah,0.062425092
sarah,0.061271023
sarah,0.13091704
sarah,0.11925252
sarah,0.18446124
sarah,0.11502602
sarah,0.13552605
sarah,0.14014184
sarah,0.037460502
sarah,0.0649153
sarah,0.16418545
sarah,0.102084324
sarah,0.26710856
sarah,0.24382322
sarah,0.17699552
sarah,0.34298256
sarah,0.15986603
sarah,0.17414305
sarah,-0.057787403
sarah,0.23545614
sarah,0.25777483
sarah,0.15000291
sarah,0.28602582
sarah,0.14512163
sarah,0.2717488
sarah,0.31152725
sarah,0.26806727
sarah,0.37117445
sarah,0.1818802
sarah,0.22321229
sarah,0.18837473
sarah,0.14400963
sarah,0.19286124
sarah,0.39344734
sarah,0.18784073
sarah,0.122751415
sarah,0.10684919
sarah,0.07477867
sarah,0.00019833446
sarah,0.17821951
sarah,0.24612644
sarah,0.17885706
sarah,0.37251902
sarah,0.28160214
sarah,0.28452694
sarah,0.05462593
sarah,0.1587399
sarah,0.15172029
sarah,0.27300283
sarah,0.16024977
sarah,0.12328531
sarah,0.12675944
sarah,0.4419645
sarah,0.4705029
sarah,0.38225418
sarah,0.26699704
sarah,0.27651292
sarah,0.24972537
sarah,0.21774888
sarah,0.31774962
sarah,0.24657348
sarah,0.28543875
sarah,0.21680567
sarah,0.17227134
sarah,0.24290256
sarah,0.18008712
sarah,0.1250183
sarah,0.23698136
sarah,0.15214457
sarah,0.11740376
sarah,0.14588311
sarah,0.19603676
sarah,0.26428446
sarah,0.21174094
sarah,0.22646019
sarah,0.28009906
sarah,0.23227602
sarah,0.25004295
sarah,0.13045862
sarah,0.23408289
sarah,0.2355471
sarah,0.28732494
sarah,0.22716983
sarah,0.15707502
sarah,0.24156058
sarah,0.296499
sarah,0.2827558
sarah,0.28497994
sarah,0.17625205
sarah,0.21502146
sarah,0.23234886
sarah,0.30674595
sarah,0.21713181
sarah,0.2181366
sarah,0.25349158
sarah,0.16759077
sarah,0.24125397
sarah,0.18894343
sarah,0.29149297
sarah,0.2987398
sarah,0.10418999
sarah,0.08810361
sarah,0.29921278
sarah,0.35149032
sarah,0.28276324
sarah,0.26714015
sarah,0.1137988
sarah,0.28768027
sarah,0.30745906
sarah,0.24499911
sarah,0.27252078
sarah,0.3301651
sarah,0.27511522
sarah,0.27965224
sarah,0.28301954
sarah,0.18136424
sarah,0.29726017
sarah,0.23091069
sarah,0.23287669
sarah,0.26125482
sarah,0.266208
sarah,0.28686836
sarah,0.22093533
sarah,0.17951475
sarah,0.24068838
sarah,0.281698
sarah,0.30275172
sarah,0.24359629
sarah,0.17796215
sarah,0.29518652
sarah,0.22641996
sarah,0.2081537
sarah,0.2364794
sarah,0.23489407
sarah,0.19046415
sarah,0.21316576
sarah,0.16799952
sarah,0.29522502
sarah,0.33006626
sarah,0.30159098
sarah,0.19756064
sarah,0.17853183
sarah,0.22675407
sarah,0.21756536
sarah,0.17744918
sarah,0.20335971
sarah,0.16786024
sarah,0.10730416
sarah,0.17386757
sarah,0.26800072
sarah,0.25590444
sarah,0.27858707
sarah,0.09493335
sarah,0.11849259
sarah,0.09319645
sarah,0.14250839
sarah,0.12599778
sarah,0.14945535
sarah,0.12611008
sarah,0.25413555
sarah,0.27841055
sarah,0.23630017
sarah,0.41594887
sarah,0.22968656
sarah,0.16034025
sarah,0.23076959
sarah,0.30909228
sarah,0.27227435
sarah,0.20850071
sarah,0.09499183
sarah,0.17332521
sarah,0.17152537
sarah,0.20807618
sarah,0.18551748
sarah,0.16225697
sarah,0.18186426
sarah,0.14026318
sarah,0.22161897
sarah,0.28655005
sarah,0.31247374
sarah,0.2503493
sarah,0.20521995
sarah,0.28742003
sarah,0.13281079
sarah,0.24068496
sarah,0.21545649
sarah,0.19850756
sarah,0.2109364
sarah,0.24233882
sarah,0.18772523
sarah,0.34886009
sarah,0.35344455
sarah,0.25621414
sarah,0.07844203
sarah,0.3381085
sarah,0.20369078
sarah,0.1916552
sarah,0.24145903
sarah,0.16073439
sarah,0.27035332
sarah,0.24147677
sarah,0.17168435
sarah,0.2381213
sarah,0.4116205
sarah,0.26088327
sarah,0.16001621
sarah,0.30923206
sarah,0.4665146
sarah,0.3711542
sarah,0.36905035
sarah,0.3627019
sarah,0.18524098
sarah,0.25201362
sarah,0.21788326
sarah,0.39931643
sarah,0.41613662
sarah,0.39053047
sarah,0.09922502
sarah,0.4144904
sarah,0.425094
sarah,0.4219578
sarah,0.4968915
sarah,0.53172106
sarah,0.20126393
sarah,0.36288762
sarah,0.37172765
sarah,0.4457808
sarah,0.50635576
sarah,0.45848414
sarah,0.42657024
sarah,0.54695916
sarah,0.49539387
sarah,0.394918
sarah,0.22397706
sarah,0.3959902
sarah,0.15020129
sarah,0.21115486
sarah,0.47138572
sarah,0.44287038
sarah,0.31151423
sarah,0.31719488
sarah,0.23285596
sarah,0.2907425
sarah,0.14073324
sarah,0.26142275
sarah,0.22593907
sarah,0.21801949
sarah,0.30073565
sarah,0.31533673
sarah,0.18207744
sarah,0.12635666
sarah,0.110145375
sarah,0.10163622
sarah,0.29903653
sarah,0.21320301
sarah,0.28108487
sarah,0.25907013
sarah,0.19833612
sarah,0.23812209
sarah,0.16345274
sarah,0.17970192
sarah,0.2088364
sarah,0.20592883
sarah,0.20613723
sarah,0.23653023
sarah,0.17173836
sarah,0.3301802
sarah,0.39679113
sarah,0.11798714
sarah,0.22403285
sarah,0.41096103
sarah,0.516817
sarah,0.41376162
sarah,0.33237654
sarah,0.2879184
sarah,0.3660046
sarah,0.4985122
sarah,0.43480724
sarah,0.4577454
sarah,0.32484165
sarah,0.5085726
sarah,0.23095855
sarah,0.39021844
sarah,0.38160664
sarah,0.36002475
sarah,0.3376708
sarah,0.28125817
sarah,0.34943402
sarah,0.35753626
sarah,0.4244516
sarah,0.34424463
sarah,0.39740533
sarah,0.43505317
sarah,0.37226462
sarah,0.39734602
sarah,0.35958576
sarah,0.39834937
sarah,0.47564864
sarah,0.3789654
sarah,0.36079118
sarah,0.5102853
sarah,0.5247165
sarah,0.37414843
sarah,0.46822777
sarah,0.37825927
sarah,0.3877365
sarah,0.21421787
sarah,0.4443807
sarah,0.3559459
sarah,0.29581323
sarah,0.3733989
sarah,0.1736278
sarah,0.20680381
sarah,0.004080301
sarah,0.20952415
sarah,0.3547484
sarah,0.23393264
sarah,0.31929314
sarah,0.175499
sarah,0.2862231
sarah,0.19237727
sarah,0.09417687
sarah,0.30097303
sarah,0.2925498
sarah,0.33168513
sarah,0.291817
sarah,0.37036082
sarah,0.19320081
sarah,0.29563093
sarah,0.26582336
sarah,0.20333846
sarah,0.19491276
sarah,0.18162523
sarah,0.21289021
sarah,0.29335082
sarah,0.32541442
sarah,0.16726954
sarah,0.28878826
sarah,0.26672593
sarah,0.26045367
sarah,0.07681443
sarah,0.2826221
sarah,0.2775356
sarah,0.3222676
sarah,0.27541822
sarah,0.144335
sarah,0.2746733
sarah,0.28911412
sarah,0.26650488
sarah,0.21163425
sarah,0.29190147
sarah,0.3640931
sarah,0.26962903
sarah,0.10671403
sarah,0.42505747
sarah,0.2738182
sarah,0.36080062
sarah,0.35377192
sarah,0.23855785
sarah,0.2881554
sarah,0.11607133
sarah,0.3125918
sarah,0.32623306
sarah,0.21183823
sarah,0.17341357
sarah,0.2820957
sarah,0.30699354
sarah,0.43141836
sarah,0.2995553
sarah,0.3115853
sarah,0.32163292
sarah,0.29323527
sarah,0.4146848
sarah,0.4293188
sarah,0.27488038
sarah,0.36039424
sarah,0.39471102
sarah,0.2773447
sarah,0.42758155
sarah,0.20889175
sarah,0.28289858
sarah,0.40966636
sarah,0.32766727
sarah,0.21541768
sarah,0.33286518
sarah,0.45153776
sarah,0.47029448
sarah,0.34346935
sarah,0.2544943
sarah,0.32271445
sarah,0.22230633
sarah,0.31801054
sarah,0.32709387
sarah,0.21179283
sarah,0.38330007
sarah,0.20377228
sarah,0.08528457
sarah,0.31350124
sarah,0.37303066
sarah,0.34099597
sarah,0.1842003
sarah,0.17221378
sarah,0.3686465
sarah,0.27351844
sarah,0.29710847
sarah,0.28260702
sarah,0.31438893
sarah,0.35455018
sarah,0.27012113
sarah,0.21298826
sarah,0.22569953
sarah,0.31880897
sarah,0.28818232
sarah,0.2045709
sarah,0.19947335
sarah,0.25418374
sarah,0.13720761
sarah,0.2743047
sarah,0.27559108
sarah,0.36910558
sarah,0.33304346
sarah,0.4124815
sarah,0.37125826
sarah,0.32212058
sarah,0.38221505
sarah,0.4146245
sarah,0.24833144
sarah,0.386037
sarah,0.25750506
sarah,0.37468708
sarah,0.3552522
sarah,0.31072977
sarah,0.3679316
sarah,0.295313
sarah,0.2867767
sarah,0.47299352
sarah,0.33539176
sarah,0.28147188
sarah,0.4140038
sarah,0.2891925
sarah,0.30273873
sarah,0.25512677
sarah,0.19743054
sarah,0.23336063
sarah,0.2873999
sarah,0.44295684
sarah,0.30872703
sarah,0.24889503
sarah,0.27519745
sarah,0.2934421
sarah,0.18445957
sarah,0.2723157
sarah,0.34291813
sarah,0.21834332
sarah,0.31493685
sarah,0.33424565
sarah,0.2082224
sarah,0.13501666
sarah,0.121290974
sarah,0.17332765
sarah,0.13073912
sarah,0.11807632
sarah,0.27834412
sarah,0.14271083
sarah,0.15236412
sarah,0.19582231
sarah,0.105459705
sarah,0.14196295
sarah,0.26039645
sarah,0.197673
sarah,0.2180278
sarah,0.26962394
sarah,0.27974343
sarah,0.29013902
sarah,0.26063475
sarah,0.20371723
sarah,0.09153299
sarah,0.20296913
sarah,0.12535779
sarah,0.20213893
sarah,0.17991482
sarah,0.25541782
sarah,0.12723859
sarah,0.21576586
sarah,0.24447209
sarah,0.27477413
sarah,0.16680004
sarah,0.2740546
sarah,0.35923737
sarah,0.25148952
sarah,0.29365292
sarah,0.14664543
sarah,0.4120869
sarah,0.12775043
sarah,0.13253981
sarah,0.20125751
sarah,0.3662851
sarah,0.26875582
sarah,0.16908605
sarah,0.23349735
sarah,0.4032906
sarah,0.3293147
sarah,0.32610345
sarah,0.3693158
sarah,0.119744055
sarah,0.28933507
sarah,0.2731806
sarah,0.3461474
sarah,0.31439802
sarah,0.28884745
sarah,0.12508595
sarah,0.42108804
sarah,0.3619302
sarah,0.3307293
sarah,0.26845682
sarah,0.3753734
sarah,0.14024638
sarah,0.26384485
sarah,0.33195817
sarah,0.44669864
sarah,0.4354183
sarah,0.3656255
sarah,0.4391025
sarah,0.4567259
sarah,0.38974983
sarah,0.5097062
sarah,0.2279267
sarah,0.32384115
sarah,0.16214933
sarah,0.32453668
sarah,0.429923
sarah,0.33828464
sarah,0.23354733
sarah,0.3644969
sarah,0.30886185
sarah,0.38420793
sarah,0.26648366
sarah,0.3707741
sarah,0.31217128
sarah,0.37605882
sarah,0.18367803
sarah,0.20112677
sarah,0.1383747
sarah,0.1155657
sarah,0.17704706
sarah,0.15026775
sarah,0.16492975
sarah,0.085664645
sarah,0.4002424
sarah,0.23082349
sarah,0.20380266
sarah,0.1964423
sarah,0.18468438
sarah,0.21712555
sarah,0.14289263
sarah,0.12220362
sarah,0.18227491
sarah,0.25407767
sarah,0.28937635
sarah,0.2767133
sarah,0.39438233
sarah,0.05645926
sarah,0.2349634
sarah,0.34405848
sarah,0.34167826
sarah,0.28354874
sarah,0.22117375
sarah,0.2721485
sarah,0.262286
sarah,0.43305582
sarah,0.42815474
sarah,0.45691657
sarah,0.320856
sarah,0.42423284
sarah,0.257803
sarah,0.37932265
sarah,0.35576499
sarah,0.49959832
sarah,0.30265498
sarah,0.19300471
sarah,0.25531575
sarah,0.415479
sarah,0.2989664
sarah,0.34758866
sarah,0.44019544
sarah,0.26855868
sarah,0.25853527
sarah,0.16832069
sarah,0.20753172
sarah,0.28018218
sarah,0.3439185
sarah,0.38603237
sarah,0.33337256
sarah,0.30688202
sarah,0.4210382
sarah,0.38949776
sarah,0.26511365
sarah,0.32028887
sarah,0.3377549
sarah,0.14703311
sarah,0.3861598
sarah,0.31679744
sarah,0.47834748
sarah,0.4754182
sarah,-0.023454085
sarah,0.3622639
sarah,0.45640203
sarah,0.41575882
sarah,0.4179907
sarah,0.36081344
sarah,0.5308873
sarah,0.4499992
sarah,0.4333151
sarah,0.45480117
sarah,0.41013706
sarah,0.47220337
sarah,0.2577625
sarah,0.21870072
sarah,0.2944665
sarah,0.4550702
sarah,0.48287123
sarah,0.38559836
sarah,0.30053055
sarah,0.34963244
sarah,0.23409909
sarah,0.37419802
sarah,0.5146433
sarah,0.3814142
sarah,0.50130236
sarah,0.42561418
sarah,0.48906317
sarah,0.09022206
sarah,0.39558142
sarah,0.45736808
sarah,0.5605173
sarah,0.5240507
sarah,0.048592996
sarah,0.31466204
sarah,0.36895573
sarah,0.31013
sarah,0.2946192
sarah,0.44146886
sarah,0.4430731
sarah,0.4896353
sarah,0.08299938
sarah,0.29073834
sarah,0.31184095
sarah,0.18426019
sarah,0.13064107
sarah,0.004462203
sarah,0.18044128
sarah,0.0015273057
sarah,0.29238802
sarah,0.21535411
sarah,0.2818281
sarah,0.079302095
sarah,0.19323254
sarah,0.2866395
sarah,0.23998083
sarah,0.25379625
sarah,0.27846342
sarah,0.39578295
sarah,0.43076682
sarah,0.34158564
sarah,0.19681275
sarah,0.3398133
sarah,0.33290344
sarah,0.37636054
sarah,0.24755782
sarah,0.3659379
sarah,0.31625685
sarah,0.45810947
sarah,0.40670228
sarah,0.37004316
sarah,0.23546104
sarah,0.26918596
sarah,0.40957406
sarah,0.28622067
sarah,0.43951476
sarah,0.41904637
sarah,0.3874827
sarah,0.37983733
sarah,0.41400415
sarah,0.41270334
sarah,0.33099574
sarah,0.565254
sarah,0.45181674
sarah,0.35171187
sarah,0.60575026
sarah,0.43527746
sarah,0.44388765
sarah,0.31475344
sarah,0.20465556
sarah,0.45470637
sarah,0.39300305
sarah,0.4827897
sarah,0.499434
sarah,0.4108414
sarah,0.46572918
sarah,0.57895297
sarah,0.52024806
sarah,0.46370164
sarah,0.49808162
sarah,0.45402643
sarah,0.29250175
sarah,0.32072088
sarah,0.5350311
sarah,0.3691361
sarah,0.24637225
sarah,0.2249133
sarah,0.31617093
sarah,0.4988488
sarah,0.47042763
sarah,0.44832557
sarah,0.12337652
sarah,0.33013928
sarah,0.29742345
sarah,0.34140193
sarah,0.12322849
sarah,0.15599644
sarah,0.19579029
sarah,0.21259375
sarah,0.15821037
sarah,0.33825058
sarah,0.39323008
sarah,0.29718557
sarah,0.2733162
sarah,0.24484643
sarah,0.39452076
sarah,0.25470245
sarah,0.24662323
sarah,0.30986324
sarah,0.2558419
sarah,0.2234654
sarah,0.2582494
sarah,0.46645245
sarah,0.39076293
sarah,0.1142735
sarah,0.15932548
sarah,0.18625262
